,id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
8554,S,Sul,2022-11-09T00:00:00.000,12002.21495833
8555,SE,Sudeste/Centro-Oeste,2022-11-09T00:00:00.000,39702.20170833
8556,N,Norte,2022-11-10T00:00:00.000,6701.23133333
8557,NE,Nordeste,2022-11-10T00:00:00.000,11742.926875
8558,S,Sul,2022-11-10T00:00:00.000,12185.01975
8559,SE,Sudeste/Centro-Oeste,2022-11-10T00:00:00.000,41090.59054167
8560,N,Norte,2022-11-11T00:00:00.000,6739.44783333
8561,NE,Nordeste,2022-11-11T00:00:00.000,12036.32266667
8562,S,Sul,2022-11-11T00:00:00.000,12512.491
8563,SE,Sudeste/Centro-Oeste,2022-11-11T00:00:00.000,41439.006
8564,N,Norte,2022-11-12T00:00:00.000,6572.85925
8565,NE,Nordeste,2022-11-12T00:00:00.000,11452.76083333
8566,S,Sul,2022-11-12T00:00:00.000,10692.09729167
8567,SE,Sudeste/Centro-Oeste,2022-11-12T00:00:00.000,37743.72875
8568,N,Norte,2022-11-13T00:00:00.000,6265.0525
8569,NE,Nordeste,2022-11-13T00:00:00.000,10515.08716667
8570,S,Sul,2022-11-13T00:00:00.000,9409.24658333
8571,SE,Sudeste/Centro-Oeste,2022-11-13T00:00:00.000,35018.34258333
8572,N,Norte,2022-11-14T00:00:00.000,6685.803
8573,NE,Nordeste,2022-11-14T00:00:00.000,11414.66320833
8574,S,Sul,2022-11-14T00:00:00.000,11123.15808333
8575,SE,Sudeste/Centro-Oeste,2022-11-14T00:00:00.000,40175.03116667
8576,N,Norte,2022-11-15T00:00:00.000,6584.79804167
8577,NE,Nordeste,2022-11-15T00:00:00.000,10859.56479167
8578,S,Sul,2022-11-15T00:00:00.000,10280.94245833
8579,SE,Sudeste/Centro-Oeste,2022-11-15T00:00:00.000,38367.07633333
8580,N,Norte,2022-11-16T00:00:00.000,6798.58404167
8581,NE,Nordeste,2022-11-16T00:00:00.000,11686.36829167
8582,S,Sul,2022-11-16T00:00:00.000,12119.880625
8583,SE,Sudeste/Centro-Oeste,2022-11-16T00:00:00.000,40821.22716667
8584,N,Norte,2022-11-17T00:00:00.000,7023.27304167
8585,NE,Nordeste,2022-11-17T00:00:00.000,11806.31991667
8586,S,Sul,2022-11-17T00:00:00.000,12554.59441667
8587,SE,Sudeste/Centro-Oeste,2022-11-17T00:00:00.000,40475.61120833
8588,N,Norte,2022-11-18T00:00:00.000,6853.74041667
8589,NE,Nordeste,2022-11-18T00:00:00.000,11733.61120833
8590,S,Sul,2022-11-18T00:00:00.000,12601.29679167
8591,SE,Sudeste/Centro-Oeste,2022-11-18T00:00:00.000,40926.31391667
8592,N,Norte,2022-11-19T00:00:00.000,6505.01129167
8593,NE,Nordeste,2022-11-19T00:00:00.000,11006.6845
8594,S,Sul,2022-11-19T00:00:00.000,10833.45516667
8595,SE,Sudeste/Centro-Oeste,2022-11-19T00:00:00.000,38047.75858333
8596,N,Norte,2022-11-20T00:00:00.000,6329.02491667
8597,NE,Nordeste,2022-11-20T00:00:00.000,10328.456375
8598,S,Sul,2022-11-20T00:00:00.000,9754.599625
8599,SE,Sudeste/Centro-Oeste,2022-11-20T00:00:00.000,35239.77729167
8600,N,Norte,2022-11-21T00:00:00.000,6987.95083333
8601,NE,Nordeste,2022-11-21T00:00:00.000,11437.81129167
8602,S,Sul,2022-11-21T00:00:00.000,13203.786625
8603,SE,Sudeste/Centro-Oeste,2022-11-21T00:00:00.000,42078.122625
8604,N,Norte,2022-11-22T00:00:00.000,7092.44966667
8605,NE,Nordeste,2022-11-22T00:00:00.000,11564.11691667
8606,S,Sul,2022-11-22T00:00:00.000,13157.87308333
8607,SE,Sudeste/Centro-Oeste,2022-11-22T00:00:00.000,43152.92366667
8608,N,Norte,2022-11-23T00:00:00.000,7016.41166667
8609,NE,Nordeste,2022-11-23T00:00:00.000,11799.96216667
8610,S,Sul,2022-11-23T00:00:00.000,12819.85425
8611,SE,Sudeste/Centro-Oeste,2022-11-23T00:00:00.000,43226.64445833
8612,N,Norte,2022-11-24T00:00:00.000,6682.857
8613,NE,Nordeste,2022-11-24T00:00:00.000,11576.91783333
8614,S,Sul,2022-11-24T00:00:00.000,12437.66858333
8615,SE,Sudeste/Centro-Oeste,2022-11-24T00:00:00.000,40947.5945
8616,N,Norte,2022-11-25T00:00:00.000,6914.7715
8617,NE,Nordeste,2022-11-25T00:00:00.000,12070.56608333
8618,S,Sul,2022-11-25T00:00:00.000,12631.92083333
8619,SE,Sudeste/Centro-Oeste,2022-11-25T00:00:00.000,40444.38925
8620,N,Norte,2022-11-26T00:00:00.000,6425.07683333
8621,NE,Nordeste,2022-11-26T00:00:00.000,11361.841625
8622,S,Sul,2022-11-26T00:00:00.000,11161.92395833
8623,SE,Sudeste/Centro-Oeste,2022-11-26T00:00:00.000,37719.34720833
8624,N,Norte,2022-11-27T00:00:00.000,6260.04754167
8625,NE,Nordeste,2022-11-27T00:00:00.000,10534.42704167
8626,S,Sul,2022-11-27T00:00:00.000,9635.18245833
8627,SE,Sudeste/Centro-Oeste,2022-11-27T00:00:00.000,35128.83295833
8628,N,Norte,2022-11-28T00:00:00.000,6574.793125
8629,NE,Nordeste,2022-11-28T00:00:00.000,11386.328375
8630,S,Sul,2022-11-28T00:00:00.000,12085.92320833
8631,SE,Sudeste/Centro-Oeste,2022-11-28T00:00:00.000,39690.69325
8632,N,Norte,2022-11-29T00:00:00.000,6643.25275
8633,NE,Nordeste,2022-11-29T00:00:00.000,11880.20066667
8634,S,Sul,2022-11-29T00:00:00.000,12953.82404167
8635,SE,Sudeste/Centro-Oeste,2022-11-29T00:00:00.000,41506.01220833
8636,N,Norte,2022-11-30T00:00:00.000,6649.468375
8637,NE,Nordeste,2022-11-30T00:00:00.000,11619.979
8638,S,Sul,2022-11-30T00:00:00.000,13274.388625
8639,SE,Sudeste/Centro-Oeste,2022-11-30T00:00:00.000,41423.25245833
8640,N,Norte,2022-12-01T00:00:00.000,6684.56304167
8641,NE,Nordeste,2022-12-01T00:00:00.000,11436.02879167
8642,S,Sul,2022-12-01T00:00:00.000,13540.92508333
8643,SE,Sudeste/Centro-Oeste,2022-12-01T00:00:00.000,41832.37704167
8644,N,Norte,2022-12-02T00:00:00.000,6472.328
8645,NE,Nordeste,2022-12-02T00:00:00.000,11059.38304167
8646,S,Sul,2022-12-02T00:00:00.000,13558.66408333
8647,SE,Sudeste/Centro-Oeste,2022-12-02T00:00:00.000,41412.92329167
8648,N,Norte,2022-12-03T00:00:00.000,6412.57425
8649,NE,Nordeste,2022-12-03T00:00:00.000,10740.0705
8650,S,Sul,2022-12-03T00:00:00.000,11885.11445833
8651,SE,Sudeste/Centro-Oeste,2022-12-03T00:00:00.000,39372.85141667
8652,N,Norte,2022-12-04T00:00:00.000,6190.87883333
8653,NE,Nordeste,2022-12-04T00:00:00.000,9898.64341667
8654,S,Sul,2022-12-04T00:00:00.000,10374.86033333
8655,SE,Sudeste/Centro-Oeste,2022-12-04T00:00:00.000,35795.10933333
8656,N,Norte,2022-12-05T00:00:00.000,6437.35133333
8657,NE,Nordeste,2022-12-05T00:00:00.000,10829.13308333
8658,S,Sul,2022-12-05T00:00:00.000,12997.926375
8659,SE,Sudeste/Centro-Oeste,2022-12-05T00:00:00.000,40293.57741667
8660,N,Norte,2022-12-06T00:00:00.000,6685.51370833
8661,NE,Nordeste,2022-12-06T00:00:00.000,11306.61433333
8662,S,Sul,2022-12-06T00:00:00.000,13818.77416667
8663,SE,Sudeste/Centro-Oeste,2022-12-06T00:00:00.000,41724.00308333
8664,N,Norte,2022-12-07T00:00:00.000,6924.01529167
8665,NE,Nordeste,2022-12-07T00:00:00.000,11742.45133333
8666,S,Sul,2022-12-07T00:00:00.000,14011.12229167
8667,SE,Sudeste/Centro-Oeste,2022-12-07T00:00:00.000,42106.1015
8668,N,Norte,2022-12-08T00:00:00.000,6851.43916667
8669,NE,Nordeste,2022-12-08T00:00:00.000,11486.85795833
8670,S,Sul,2022-12-08T00:00:00.000,14362.43220833
8671,SE,Sudeste/Centro-Oeste,2022-12-08T00:00:00.000,41710.42708333
8672,N,Norte,2022-12-09T00:00:00.000,6785.40291667
8673,NE,Nordeste,2022-12-09T00:00:00.000,11403.19883333
8674,S,Sul,2022-12-09T00:00:00.000,14387.51391667
8675,SE,Sudeste/Centro-Oeste,2022-12-09T00:00:00.000,41363.42670833
8676,N,Norte,2022-12-10T00:00:00.000,6650.414625
8677,NE,Nordeste,2022-12-10T00:00:00.000,11106.4125
8678,S,Sul,2022-12-10T00:00:00.000,12642.42633333
8679,SE,Sudeste/Centro-Oeste,2022-12-10T00:00:00.000,39782.93775
8680,N,Norte,2022-12-11T00:00:00.000,6397.07375
8681,NE,Nordeste,2022-12-11T00:00:00.000,10558.1705
8682,S,Sul,2022-12-11T00:00:00.000,11369.84170833
8683,SE,Sudeste/Centro-Oeste,2022-12-11T00:00:00.000,37309.52479167
8684,N,Norte,2022-12-12T00:00:00.000,6901.466375
8685,NE,Nordeste,2022-12-12T00:00:00.000,11737.79870833
8686,S,Sul,2022-12-12T00:00:00.000,14539.60725
8687,SE,Sudeste/Centro-Oeste,2022-12-12T00:00:00.000,43863.40604167
8688,N,Norte,2022-12-13T00:00:00.000,6861.13279167
8689,NE,Nordeste,2022-12-13T00:00:00.000,12012.06120833
8690,S,Sul,2022-12-13T00:00:00.000,12848.94670833
8691,SE,Sudeste/Centro-Oeste,2022-12-13T00:00:00.000,42966.693625
8692,N,Norte,2022-12-14T00:00:00.000,6866.39004167
8693,NE,Nordeste,2022-12-14T00:00:00.000,12239.64995833
8694,S,Sul,2022-12-14T00:00:00.000,12622.81766667
8695,SE,Sudeste/Centro-Oeste,2022-12-14T00:00:00.000,40604.10708333
8696,N,Norte,2022-12-15T00:00:00.000,6773.621875
8697,NE,Nordeste,2022-12-15T00:00:00.000,12230.79820833
8698,S,Sul,2022-12-15T00:00:00.000,13304.17825
8699,SE,Sudeste/Centro-Oeste,2022-12-15T00:00:00.000,40624.011625
8700,N,Norte,2022-12-16T00:00:00.000,6833.97491667
8701,NE,Nordeste,2022-12-16T00:00:00.000,11998.09883333
8702,S,Sul,2022-12-16T00:00:00.000,13102.07120833
8703,SE,Sudeste/Centro-Oeste,2022-12-16T00:00:00.000,41038.0885
8704,N,Norte,2022-12-17T00:00:00.000,6441.77179167
8705,NE,Nordeste,2022-12-17T00:00:00.000,11262.09504167
8706,S,Sul,2022-12-17T00:00:00.000,10975.00058333
8707,SE,Sudeste/Centro-Oeste,2022-12-17T00:00:00.000,37536.31
8708,N,Norte,2022-12-18T00:00:00.000,6140.40391667
8709,NE,Nordeste,2022-12-18T00:00:00.000,10591.24545833
8710,S,Sul,2022-12-18T00:00:00.000,9825.34195833
8711,SE,Sudeste/Centro-Oeste,2022-12-18T00:00:00.000,34442.10375
8712,N,Norte,2022-12-19T00:00:00.000,6678.92970833
8713,NE,Nordeste,2022-12-19T00:00:00.000,11811.735625
8714,S,Sul,2022-12-19T00:00:00.000,11823.84654167
8715,SE,Sudeste/Centro-Oeste,2022-12-19T00:00:00.000,38560.510625
8716,N,Norte,2022-12-20T00:00:00.000,6625.38008333
8717,NE,Nordeste,2022-12-20T00:00:00.000,12037.73404167
8718,S,Sul,2022-12-20T00:00:00.000,11863.63333333
8719,SE,Sudeste/Centro-Oeste,2022-12-20T00:00:00.000,38466.96295833
8720,N,Norte,2022-12-21T00:00:00.000,6596.44391667
8721,NE,Nordeste,2022-12-21T00:00:00.000,12118.42775
8722,S,Sul,2022-12-21T00:00:00.000,11734.80733333
8723,SE,Sudeste/Centro-Oeste,2022-12-21T00:00:00.000,37626.93733333
8724,N,Norte,2022-12-22T00:00:00.000,6358.6385
8725,NE,Nordeste,2022-12-22T00:00:00.000,12144.17308333
8726,S,Sul,2022-12-22T00:00:00.000,11523.5635
8727,SE,Sudeste/Centro-Oeste,2022-12-22T00:00:00.000,37225.11666667
8728,N,Norte,2022-12-23T00:00:00.000,6141.70133333
8729,NE,Nordeste,2022-12-23T00:00:00.000,11983.16925
8730,S,Sul,2022-12-23T00:00:00.000,11306.42975
8731,SE,Sudeste/Centro-Oeste,2022-12-23T00:00:00.000,36686.352875
8732,N,Norte,2022-12-24T00:00:00.000,6051.9335
8733,NE,Nordeste,2022-12-24T00:00:00.000,10668.06333333
8734,S,Sul,2022-12-24T00:00:00.000,10027.11983333
8735,SE,Sudeste/Centro-Oeste,2022-12-24T00:00:00.000,34078.94879167
8736,N,Norte,2022-12-25T00:00:00.000,5838.5475
8737,NE,Nordeste,2022-12-25T00:00:00.000,9497.09470833
8738,S,Sul,2022-12-25T00:00:00.000,9030.33891667
8739,SE,Sudeste/Centro-Oeste,2022-12-25T00:00:00.000,31015.945375
8740,N,Norte,2022-12-26T00:00:00.000,6314.40783333
8741,NE,Nordeste,2022-12-26T00:00:00.000,10665.79725
8742,S,Sul,2022-12-26T00:00:00.000,10889.992
8743,SE,Sudeste/Centro-Oeste,2022-12-26T00:00:00.000,36967.07345833
8744,N,Norte,2022-12-27T00:00:00.000,6271.37308333
8745,NE,Nordeste,2022-12-27T00:00:00.000,11259.35054167
8746,S,Sul,2022-12-27T00:00:00.000,11627.47779167
8747,SE,Sudeste/Centro-Oeste,2022-12-27T00:00:00.000,38310.277
8748,N,Norte,2022-12-28T00:00:00.000,6173.62875
8749,NE,Nordeste,2022-12-28T00:00:00.000,11467.75541667
8750,S,Sul,2022-12-28T00:00:00.000,11037.80020833
8751,SE,Sudeste/Centro-Oeste,2022-12-28T00:00:00.000,38682.65679167
8752,N,Norte,2022-12-29T00:00:00.000,6173.032875
8753,NE,Nordeste,2022-12-29T00:00:00.000,11419.34608333
8754,S,Sul,2022-12-29T00:00:00.000,10650.70008333
8755,SE,Sudeste/Centro-Oeste,2022-12-29T00:00:00.000,38267.8535
8756,N,Norte,2022-12-30T00:00:00.000,6320.07533333
8757,NE,Nordeste,2022-12-30T00:00:00.000,11296.09733333
8758,S,Sul,2022-12-30T00:00:00.000,10722.40108333
8759,SE,Sudeste/Centro-Oeste,2022-12-30T00:00:00.000,36992.384625
8760,N,Norte,2022-12-31T00:00:00.000,6093.55125
8761,NE,Nordeste,2022-12-31T00:00:00.000,10567.90641667
8762,S,Sul,2022-12-31T00:00:00.000,10238.20816667
8763,SE,Sudeste/Centro-Oeste,2022-12-31T00:00:00.000,34074.97841667
8764,N,Norte,2023-01-01T00:00:00.000,5703.008875
8765,NE,Nordeste,2023-01-01T00:00:00.000,9640.00870833
8766,S,Sul,2023-01-01T00:00:00.000,9696.385125
8767,SE,Sudeste/Centro-Oeste,2023-01-01T00:00:00.000,31302.091125
8768,N,Norte,2023-01-02T00:00:00.000,6140.917875
8769,NE,Nordeste,2023-01-02T00:00:00.000,10986.79733333
8770,S,Sul,2023-01-02T00:00:00.000,12220.86808333
8771,SE,Sudeste/Centro-Oeste,2023-01-02T00:00:00.000,37530.289625
8772,N,Norte,2023-01-03T00:00:00.000,6294.46220833
8773,NE,Nordeste,2023-01-03T00:00:00.000,11315.43258333
8774,S,Sul,2023-01-03T00:00:00.000,12591.03525
8775,SE,Sudeste/Centro-Oeste,2023-01-03T00:00:00.000,39957.70075
8776,N,Norte,2023-01-04T00:00:00.000,6406.14145833
8777,NE,Nordeste,2023-01-04T00:00:00.000,11290.53145833
8778,S,Sul,2023-01-04T00:00:00.000,11829.494875
8779,SE,Sudeste/Centro-Oeste,2023-01-04T00:00:00.000,40658.58520833
8780,N,Norte,2023-01-05T00:00:00.000,6515.501875
8781,NE,Nordeste,2023-01-05T00:00:00.000,11607.45175
8782,S,Sul,2023-01-05T00:00:00.000,11742.44445833
8783,SE,Sudeste/Centro-Oeste,2023-01-05T00:00:00.000,39084.208375
8784,N,Norte,2023-01-06T00:00:00.000,6366.761125
8785,NE,Nordeste,2023-01-06T00:00:00.000,11771.77733333
8786,S,Sul,2023-01-06T00:00:00.000,11700.86870833
8787,SE,Sudeste/Centro-Oeste,2023-01-06T00:00:00.000,37988.08070833
8788,N,Norte,2023-01-07T00:00:00.000,6284.876125
8789,NE,Nordeste,2023-01-07T00:00:00.000,11183.18604167
8790,S,Sul,2023-01-07T00:00:00.000,10580.08470833
8791,SE,Sudeste/Centro-Oeste,2023-01-07T00:00:00.000,34663.75520833
8792,N,Norte,2023-01-08T00:00:00.000,6100.08675
8793,NE,Nordeste,2023-01-08T00:00:00.000,10409.19754167
8794,S,Sul,2023-01-08T00:00:00.000,9652.34708333
8795,SE,Sudeste/Centro-Oeste,2023-01-08T00:00:00.000,32691.03095833
8796,N,Norte,2023-01-09T00:00:00.000,6493.51983333
8797,NE,Nordeste,2023-01-09T00:00:00.000,11629.89004167
8798,S,Sul,2023-01-09T00:00:00.000,12663.434625
8799,SE,Sudeste/Centro-Oeste,2023-01-09T00:00:00.000,37800.095375
8800,N,Norte,2023-01-10T00:00:00.000,6436.357625
8801,NE,Nordeste,2023-01-10T00:00:00.000,11798.99470833
8802,S,Sul,2023-01-10T00:00:00.000,13349.35475
8803,SE,Sudeste/Centro-Oeste,2023-01-10T00:00:00.000,39469.376375
8804,N,Norte,2023-01-11T00:00:00.000,6541.67570833
8805,NE,Nordeste,2023-01-11T00:00:00.000,11948.91233333
8806,S,Sul,2023-01-11T00:00:00.000,13621.69404167
8807,SE,Sudeste/Centro-Oeste,2023-01-11T00:00:00.000,40728.934
8808,N,Norte,2023-01-12T00:00:00.000,6704.57766667
8809,NE,Nordeste,2023-01-12T00:00:00.000,11945.96929167
8810,S,Sul,2023-01-12T00:00:00.000,14406.39029167
8811,SE,Sudeste/Centro-Oeste,2023-01-12T00:00:00.000,41578.59470833
8812,N,Norte,2023-01-13T00:00:00.000,6598.08358333
8813,NE,Nordeste,2023-01-13T00:00:00.000,11984.56108333
8814,S,Sul,2023-01-13T00:00:00.000,14339.50058333
8815,SE,Sudeste/Centro-Oeste,2023-01-13T00:00:00.000,42107.74825
8816,N,Norte,2023-01-14T00:00:00.000,6264.44216667
8817,NE,Nordeste,2023-01-14T00:00:00.000,11511.641875
8818,S,Sul,2023-01-14T00:00:00.000,11846.79991667
8819,SE,Sudeste/Centro-Oeste,2023-01-14T00:00:00.000,39139.79191667
8820,N,Norte,2023-01-15T00:00:00.000,5894.856875
8821,NE,Nordeste,2023-01-15T00:00:00.000,10732.89266667
8822,S,Sul,2023-01-15T00:00:00.000,10362.41345833
8823,SE,Sudeste/Centro-Oeste,2023-01-15T00:00:00.000,36651.31295833
8824,N,Norte,2023-01-16T00:00:00.000,6328.61533333
8825,NE,Nordeste,2023-01-16T00:00:00.000,11912.84695833
8826,S,Sul,2023-01-16T00:00:00.000,13664.947
8827,SE,Sudeste/Centro-Oeste,2023-01-16T00:00:00.000,43226.66245833
8828,N,Norte,2023-01-17T00:00:00.000,6372.83275
8829,NE,Nordeste,2023-01-17T00:00:00.000,11821.51620833
8830,S,Sul,2023-01-17T00:00:00.000,14473.70975
8831,SE,Sudeste/Centro-Oeste,2023-01-17T00:00:00.000,44008.11508333
8832,N,Norte,2023-01-18T00:00:00.000,6316.56158333
8833,NE,Nordeste,2023-01-18T00:00:00.000,11863.2585
8834,S,Sul,2023-01-18T00:00:00.000,14189.38041667
8835,SE,Sudeste/Centro-Oeste,2023-01-18T00:00:00.000,43719.81895833
8836,N,Norte,2023-01-19T00:00:00.000,6268.08716667
8837,NE,Nordeste,2023-01-19T00:00:00.000,11860.31133333
8838,S,Sul,2023-01-19T00:00:00.000,14143.73291667
8839,SE,Sudeste/Centro-Oeste,2023-01-19T00:00:00.000,43385.03754167
8840,N,Norte,2023-01-20T00:00:00.000,6321.49
8841,NE,Nordeste,2023-01-20T00:00:00.000,11807.07779167
8842,S,Sul,2023-01-20T00:00:00.000,14028.64141667
8843,SE,Sudeste/Centro-Oeste,2023-01-20T00:00:00.000,42242.60216667
8844,N,Norte,2023-01-21T00:00:00.000,6150.43608333
8845,NE,Nordeste,2023-01-21T00:00:00.000,11328.05645833
8846,S,Sul,2023-01-21T00:00:00.000,12234.49166667
8847,SE,Sudeste/Centro-Oeste,2023-01-21T00:00:00.000,38642.08970833
8848,N,Norte,2023-01-22T00:00:00.000,5899.86970833
8849,NE,Nordeste,2023-01-22T00:00:00.000,10676.075375
8850,S,Sul,2023-01-22T00:00:00.000,10804.43558333
8851,SE,Sudeste/Centro-Oeste,2023-01-22T00:00:00.000,35609.444125
8852,N,Norte,2023-01-23T00:00:00.000,6465.80275
8853,NE,Nordeste,2023-01-23T00:00:00.000,12103.765125
8854,S,Sul,2023-01-23T00:00:00.000,14130.07729167
8855,SE,Sudeste/Centro-Oeste,2023-01-23T00:00:00.000,42420.67983333
8856,N,Norte,2023-01-24T00:00:00.000,6419.88683333
8857,NE,Nordeste,2023-01-24T00:00:00.000,12122.47041667
8858,S,Sul,2023-01-24T00:00:00.000,14455.81891667
8859,SE,Sudeste/Centro-Oeste,2023-01-24T00:00:00.000,42985.03504167
8860,N,Norte,2023-01-25T00:00:00.000,6391.813375
8861,NE,Nordeste,2023-01-25T00:00:00.000,11851.39158333
8862,S,Sul,2023-01-25T00:00:00.000,15340.26525
8863,SE,Sudeste/Centro-Oeste,2023-01-25T00:00:00.000,42893.640625
8864,N,Norte,2023-01-26T00:00:00.000,6409.93866667
8865,NE,Nordeste,2023-01-26T00:00:00.000,11953.82795833
8866,S,Sul,2023-01-26T00:00:00.000,15270.49704167
8867,SE,Sudeste/Centro-Oeste,2023-01-26T00:00:00.000,43089.11908333
8868,N,Norte,2023-01-27T00:00:00.000,6448.719
8869,NE,Nordeste,2023-01-27T00:00:00.000,12107.07870833
8870,S,Sul,2023-01-27T00:00:00.000,14880.36908333
8871,SE,Sudeste/Centro-Oeste,2023-01-27T00:00:00.000,43427.13133333
8872,N,Norte,2023-01-28T00:00:00.000,6173.59295833
8873,NE,Nordeste,2023-01-28T00:00:00.000,11318.94479167
8874,S,Sul,2023-01-28T00:00:00.000,13487.18045833
8875,SE,Sudeste/Centro-Oeste,2023-01-28T00:00:00.000,39905.54783333
8876,N,Norte,2023-01-29T00:00:00.000,5936.771375
8877,NE,Nordeste,2023-01-29T00:00:00.000,10506.86258333
8878,S,Sul,2023-01-29T00:00:00.000,11766.44158333
8879,SE,Sudeste/Centro-Oeste,2023-01-29T00:00:00.000,36167.54483333
8880,N,Norte,2023-01-30T00:00:00.000,6349.952625
8881,NE,Nordeste,2023-01-30T00:00:00.000,11851.30508333
8882,S,Sul,2023-01-30T00:00:00.000,14482.807875
8883,SE,Sudeste/Centro-Oeste,2023-01-30T00:00:00.000,42179.79375
8884,N,Norte,2023-01-31T00:00:00.000,6349.816625
8885,NE,Nordeste,2023-01-31T00:00:00.000,11976.76170833
8886,S,Sul,2023-01-31T00:00:00.000,15156.73308333
8887,SE,Sudeste/Centro-Oeste,2023-01-31T00:00:00.000,43443.82704167
8888,N,Norte,2023-02-01T00:00:00.000,6339.075
8889,NE,Nordeste,2023-02-01T00:00:00.000,11993.14170833
8890,S,Sul,2023-02-01T00:00:00.000,15286.28491667
8891,SE,Sudeste/Centro-Oeste,2023-02-01T00:00:00.000,43896.91879167
8892,N,Norte,2023-02-02T00:00:00.000,6309.52425
8893,NE,Nordeste,2023-02-02T00:00:00.000,12160.05291667
8894,S,Sul,2023-02-02T00:00:00.000,15305.787625
8895,SE,Sudeste/Centro-Oeste,2023-02-02T00:00:00.000,44497.7065
8896,N,Norte,2023-02-03T00:00:00.000,6517.10733333
8897,NE,Nordeste,2023-02-03T00:00:00.000,11986.137875
8898,S,Sul,2023-02-03T00:00:00.000,14658.44108333
8899,SE,Sudeste/Centro-Oeste,2023-02-03T00:00:00.000,44320.448125
8900,N,Norte,2023-02-04T00:00:00.000,6235.58595833
8901,NE,Nordeste,2023-02-04T00:00:00.000,11530.50354167
8902,S,Sul,2023-02-04T00:00:00.000,11707.59358333
8903,SE,Sudeste/Centro-Oeste,2023-02-04T00:00:00.000,40809.01345833
8904,N,Norte,2023-02-05T00:00:00.000,5855.59579167
8905,NE,Nordeste,2023-02-05T00:00:00.000,11256.86529167
8906,S,Sul,2023-02-05T00:00:00.000,10174.87441667
8907,SE,Sudeste/Centro-Oeste,2023-02-05T00:00:00.000,37862.19741667
8908,N,Norte,2023-02-06T00:00:00.000,6459.23183333
8909,NE,Nordeste,2023-02-06T00:00:00.000,12077.922625
8910,S,Sul,2023-02-06T00:00:00.000,14085.899625
8911,SE,Sudeste/Centro-Oeste,2023-02-06T00:00:00.000,43894.65616667
8912,N,Norte,2023-02-07T00:00:00.000,6429.65604167
8913,NE,Nordeste,2023-02-07T00:00:00.000,11966.792125
8914,S,Sul,2023-02-07T00:00:00.000,14930.52370833
8915,SE,Sudeste/Centro-Oeste,2023-02-07T00:00:00.000,44093.8245
8916,N,Norte,2023-02-08T00:00:00.000,6425.13658333
8917,NE,Nordeste,2023-02-08T00:00:00.000,11949.96158333
8918,S,Sul,2023-02-08T00:00:00.000,15314.20720833
8919,SE,Sudeste/Centro-Oeste,2023-02-08T00:00:00.000,43903.004625
8920,N,Norte,2023-02-09T00:00:00.000,6554.72275
8921,NE,Nordeste,2023-02-09T00:00:00.000,12270.23454167
8922,S,Sul,2023-02-09T00:00:00.000,15499.08520833
8923,SE,Sudeste/Centro-Oeste,2023-02-09T00:00:00.000,44394.62470833
8924,N,Norte,2023-02-10T00:00:00.000,6649.77191667
8925,NE,Nordeste,2023-02-10T00:00:00.000,12329.42070833
8926,S,Sul,2023-02-10T00:00:00.000,15296.64483333
8927,SE,Sudeste/Centro-Oeste,2023-02-10T00:00:00.000,44638.84783333
8928,N,Norte,2023-02-11T00:00:00.000,6318.9715
8929,NE,Nordeste,2023-02-11T00:00:00.000,11709.16441667
8930,S,Sul,2023-02-11T00:00:00.000,12904.76675
8931,SE,Sudeste/Centro-Oeste,2023-02-11T00:00:00.000,40558.25266667
8932,N,Norte,2023-02-12T00:00:00.000,6106.552125
8933,NE,Nordeste,2023-02-12T00:00:00.000,10912.91754167
8934,S,Sul,2023-02-12T00:00:00.000,11632.39154167
8935,SE,Sudeste/Centro-Oeste,2023-02-12T00:00:00.000,37128.52304167
8936,N,Norte,2023-02-13T00:00:00.000,6732.71245833
8937,NE,Nordeste,2023-02-13T00:00:00.000,12259.77391667
8938,S,Sul,2023-02-13T00:00:00.000,15428.83604167
8939,SE,Sudeste/Centro-Oeste,2023-02-13T00:00:00.000,43538.46820833
8940,N,Norte,2023-02-14T00:00:00.000,6747.09483333
8941,NE,Nordeste,2023-02-14T00:00:00.000,12405.95091667
8942,S,Sul,2023-02-14T00:00:00.000,15922.07120833
8943,SE,Sudeste/Centro-Oeste,2023-02-14T00:00:00.000,45120.92891667
8944,N,Norte,2023-02-15T00:00:00.000,6791.43420833
8945,NE,Nordeste,2023-02-15T00:00:00.000,12602.26258333
8946,S,Sul,2023-02-15T00:00:00.000,14647.50425
8947,SE,Sudeste/Centro-Oeste,2023-02-15T00:00:00.000,45879.404125
8948,N,Norte,2023-02-16T00:00:00.000,6677.77020833
8949,NE,Nordeste,2023-02-16T00:00:00.000,12679.46941667
8950,S,Sul,2023-02-16T00:00:00.000,14428.67845833
8951,SE,Sudeste/Centro-Oeste,2023-02-16T00:00:00.000,45660.12670833
8952,N,Norte,2023-02-17T00:00:00.000,6706.58020833
8953,NE,Nordeste,2023-02-17T00:00:00.000,12384.37358333
8954,S,Sul,2023-02-17T00:00:00.000,13308.38320833
8955,SE,Sudeste/Centro-Oeste,2023-02-17T00:00:00.000,45656.72691667
8956,N,Norte,2023-02-18T00:00:00.000,6339.66879167
8957,NE,Nordeste,2023-02-18T00:00:00.000,11484.828125
8958,S,Sul,2023-02-18T00:00:00.000,9799.65804167
